0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
25108,23878,25039,23895,24472,22189,23877,24430,22191,22190,23881,24418,24421,23847,24465,24438,25064,25242,25199,23820,25045,25133,23838,23856,25962,25086,23849,22775,21596,25053,25196,20403,22743,24488,23857,25195,24460,23874,19337,25143,25990,25134,25049,23252,25200,25184,24464,24492,28096,19338,17479
25754,23294,28114,16544,18904,17508,25792,12540,9310,22219,6320,10768,5763,23260,19861,22780,15601,5486,9629,25029,21607,13644,23884,12539,27324,24477,19864,26525,25841,3383,15594,25870,2498,27427,6912,25030,25838,8737,26530,22728,23902,8166,29038,8465,23316,25798,18876,19857,20398,3156,20989
25110,28904,24471,27342,22726,22727,28130,25075,23849,23860,21592,20954,28070,18399,18861,17481,25133,26630,19334,28229,30962,24436,29954,29970,30816,30810,29830,31843,29972,15593,17010,24451,25060,25029,23889,34044,25078,31961,26530,28156,20961,30969,22190,27234,26505,27412,29076,28179,31907,31827,23933
15103,23270,22200,16522,17013,20362,12542,14660,25768,25837,22727,17012,25075,8466,28156,25078,28194,18436,17938,29076,24435,14147,26561,27412,27236,9627,24436,14146,25060,16523,36889,11150,29000,31907,32827,29930,29034,13073,16063,10355,32842,31880,28179,6620,18861,10763,14659,30982,19844,27234,35399
25111,26011,23267,25822,27379,24468,25144,25785,21579,24488,24491,25038,25034,25060,26680,25976,23849,25844,23856,22208,25748,25765,25838,25753,25049,28918,27360,25865,22234,22766,22726,20372,23840,26489,24480,24633,25988,23932,25029,25146,25923,19852,23860,25824,26530,18861,12540,21581,26499,26517,21592
25756,25819,25913,25095,25734,25746,25778,25910,25757,25946,25762,25786,25805,23867,23845,25781,24487,20997,25772,25742,25790,25811,25919,25852,25767,25865,26000,25274,23359,26589,26487,25864,25803,25775,25068,25765,22239,25876,25793,25814,19919,25199,25033,25210,25740,25217,25930,25853,22253,25184,24430
25114,25260,23822,3648,24578,25045,25064,17944,25068,25099,24592,25098,17942,25069,22196,24386,24424,23906,25917,25101,25107,25871,34246,8198,7221,26001,3613,9077,14208,24412,23252,25117,26046,7559,25081,23891,8758,2961,22873,16552,25862,25343,26755,13655,25295,24447,19846,24394,25772,25054,7565
25115,24412,25835,25926,25883,26542,24570,24452,25259,25073,8462,26024,22197,26588,25260,25268,19868,24539,25138,24394,25878,23255,25914,25989,19949,25101,24424,23257,25157,25949,25097,25848,22750,26468,26577,26696,25172,25295,25232,23272,24403,25963,25053,23906,26626,23821,23274,25079,21623,25176,25907
25757,25852,25919,25811,26511,26572,25747,25756,25274,25805,26437,25083,23989,25786,26541,25736,24433,23343,26564,25817,27403,24484,25876,25165,19970,26460,23971,25268,25781,24560,22761,25801,25071,25974,25751,25780,25960,26596,25814,25839,25999,24551,25128,19870,23326,26487,22205,27462,25767,25081,24475
23250,24605,25343,25260,24437,9656,23862,26640,23453,29135,22265,19875,17944,25152,29895,17032,19873,29985,22196,17515,2277,23255,11632,10033,26720,27415,25168,16521,18890,21635,24399,21783,26662,20415,17021,24453,23881,26508,23821,24578,25903,26626,26672,13647,15117,19435,11148,9686,26598,26622,26002
23251,23827,23313,25104,25129,23880,23897,24427,25244,23838,24402,24407,23879,25201,24511,23866,25155,24413,23896,23856,25212,25238,24461,22189,23840,23835,25845,24550,24497,25164,23898,25051,23874,24560,24491,25048,23858,24480,24549,21579,25144,25174,23847,25067,23895,24526,24475,25181,23846,23328,23904
24389,29065,25352,32987,26782,22382,33054,8489,34093,24061,10800,9659,23817,31135,24591,13127,10402,7540,19862,29100,8171,26664,19851,7567,22841,34075,5497,32145,16080,6925,32014,9314,32124,24442,9067,6344,839,25106,13657,24443,30941,9355,25290,9311,26466,6644,13086,18915,21633,18907,8509
25117,25098,25088,25265,25105,25343,25947,25345,25096,22741,25101,25835,24399,25881,25930,25138,25295,25081,25079,26014,27497,25839,29092,25058,21759,26007,26660,33083,24454,25114,27512,30091,24605,25172,25929,28273,25982,40177,29071,25071,10430,35527,29026,23935,25759,30244,23908,26017,28292,24440,25945
25759,23299,27313,24463,25073,26024,25157,22197,23274,26016,25259,22213,25934,26672,27354,26542,27328,28083,24570,23255,24510,28176,25903,25079,25989,25848,27292,22755,25750,26072,27311,29020,23869,24412,20377,28226,25049,26577,21591,24438,25232,24408,21585,24651,21605,26489,27286,25172,23894,23273,23893
24390,22221,24540,25036,24446,25213,24485,34226,25849,23387,16069,25140,24619,25085,22758,26675,24476,23829,25066,26593,24543,30760,23292,28121,28045,25030,24572,26628,21608,24618,23960,24470,25862,25243,25104,23848,25150,23981,23986,23891,24512,14162,25912,26536,24571,23999,27440,18876,24627,22216,31947
25120,23896,25214,25241,24561,24559,25174,24401,24402,23899,25051,24407,25212,24448,23867,25050,24427,24520,25191,25221,25181,25199,24458,23842,23830,24509,24513,25169,25153,25224,24403,23835,24494,25090,24465,24425,23861,23885,25142,25749,25102,25048,23827,25235,25264,25163,25059,24493,25186,25236,24514
25761,25779,25765,25844,25748,25031,25828,25814,25824,25033,25803,25788,25745,25838,25850,25785,23884,25753,25742,25037,25879,25869,25737,25865,25216,25999,24536,25822,24480,25845,25763,25831,22734,25832,24507,28861,23874,23903,25111,25811,24550,25086,24461,25738,24449,23929,25129,26477,25847,25853,25834
25762,25740,25035,25767,25811,25742,25850,25184,25879,24487,25031,25734,25824,25765,25086,24475,25173,25865,25974,25775,25784,25864,25033,25844,25853,25763,25039,24433,25749,25814,24465,25743,25242,25200,25074,25748,25999,25059,24489,23838,25981,25919,23895,25788,25918,25803,25045,25822,25785,25201,25769
25763,23874,25086,24472,23838,25990,23895,12540,25811,25049,25067,22191,22189,25133,23849,23877,26659,25039,25822,25029,26581,25785,20983,23260,21579,25838,23300,24488,23860,23933,24416,21594,22190,24491,20955,26499,24477,25064,27337,20970,23847,26530,25060,23319,19924,25824,23820,20411,23320,24438,22728
25128,25195,24429,25079,25852,24463,24438,24472,24510,25073,25747,24424,23890,25145,23858,25049,25759,25811,24460,23894,23252,24447,25172,23826,23857,25039,25903,23838,23881,25067,25199,23893,23820,24484,24405,22197,25083,25053,23869,23274,22755,23844,24483,23272,24549,24462,23856,23877,24414,23255,25196
25129,31847,27379,26517,22208,27360,25146,27425,25144,26528,25822,21601,26530,18918,23291,24488,28920,20372,25785,23840,27332,25838,27331,29869,28089,31828,27343,32887,28112,24491,24461,29843,25038,19845,26554,20954,29954,29900,25753,30864,26479,30810,30795,20414,28937,30772,26584,31818,26642,28999,25739
25130,25150,25036,24572,25080,25218,25085,25889,26532,24512,25202,25213,23928,25285,24540,23848,26474,25769,26540,25205,20952,14162,24571,25897,33993,24446,25041,24508,25243,25066,24606,25813,25777,24485,25855,24543,12048,25912,8162,11606,26531,23387,34203,8464,25055,25215,23293,25203,24562,21608,25140
25131,25156,23820,29810,25949,25935,24004,26468,22854,25837,25933,23839,28281,26609,25044,23905,27372,25160,22735,28253,23861,31968,19339,19850,22748,24432,28889,24400,30963,30965,28073,22225,27412,25089,24416,27471,23834,28175,27234,23877,23951,30895,33056,26646,21590,26579,26659,20961,22248,25075,28979
24393,23414,21642,26696,22201,25316,24406,23813,23875,24510,24412,25172,25759,25157,23255,24452,23254,24570,25073,23893,24422,27286,26024,23274,26072,22744,24463,24394,24440,24457,25145,25259,24434,23817,24408,21583,24443,26660,21633,24542,25883,24403,28176,22213,25232,24395,24419,19380,19874,8462,23885
25133,23849,23860,22190,24471,25110,22726,25029,24488,24491,22727,19334,24477,21579,23260,25075,28130,25838,27342,20961,21592,17943,26530,20954,25143,26630,25060,25146,22211,29954,23933,17481,18861,30816,24464,23874,27234,29044,18889,28904,25785,18399,29830,30969,29972,24436,30810,23877,22728,23847,24451
25134,25143,24464,22190,23856,23904,24438,24421,23849,23838,23847,24472,25133,25039,23287,25049,24491,23895,24430,24488,21579,25110,24416,23877,24465,22189,23878,24480,23860,23857,25990,23890,23871,25224,22726,23820,19844,20955,24449,22191,23874,24424,25146,22211,25062,24408,25034,25060,19845,20376,24414
25135,19935,13709,23337,15643,15632,25343,16575,19868,14731,8159,17518,23909,8472,14169,12569,20500,18428,25947,18091,3890,1408,16091,12132,24589,20423,15670,9330,12603,13662,21084,9631,6343,17994,20980,22327,9993,19376,3633,8468,17008,8739,13665,18937,1399,8469,16561,20501,21724,11180,14179
25136,21579,25146,25038,23284,24479,24491,24461,24449,24488,25224,24455,23874,23260,26522,25185,24464,23835,25785,24416,25163,25133,22728,23860,25030,25824,23847,24477,23849,22189,25143,24404,22191,22188,25838,22190,23825,24450,23840,22726,25242,25047,26530,23895,23903,24480,25748,25154,25822,25140,23838
10759,15622,8771,13123,9314,8489,10367,10007,13671,8738,9311,9626,7522,8171,9054,6644,8482,13681,9068,6933,8511,8509,24442,24443,8468,8204,23817,13097,8508,11184,7540,9051,17071,4766,6048,718,8504,9994,9646,13126,34093,2956,13127,9659,10038,8773,12052,2042,4987,8218,12553
25137,26606,25145,24447,23255,23858,23276,23272,25195,13074,25900,25182,24438,24513,24406,26622,23894,24414,24429,23886,24403,24557,26576,23890,25071,24424,25134,23844,25083,24527,25199,25301,25128,23821,23843,23885,24397,25073,25220,25063,17972,24437,23823,23826,25784,24440,24573,23814,23252,24418,25212
25138,25172,25079,25835,23893,25115,25878,25926,25259,25073,25157,24437,24412,22744,24452,25885,25081,23255,24408,25883,24393,25069,25290,25098,23820,25759,25097,25053,25839,28269,25747,25064,25780,24443,24510,25295,24462,23905,25128,24463,25141,25095,25949,24386,25135,24405,24424,25917,28226,23857,25049
25139,24550,21652,24546,25794,25160,21743,20398,24507,20411,25988,27368,23961,25190,21742,22786,26499,25364,23929,19400,23319,25238,22231,23368,23854,24400,18919,28125,26464,25843,19906,21579,21628,27390,25797,25745,23884,28244,27246,26619,21701,19350,23838,20960,22795,21728,28169,22817,23933,23957,17979
25140,25030,25076,24450,22188,24470,23874,23825,23848,23260,22728,25136,24479,21604,23903,24477,3156,24485,25984,2498,25841,25085,23940,22780,22189,21607,21579,22191,24417,25163,25164,23884,28089,24488,24476,12048,25185,26628,25242,25824,25142,26479,25798,24461,23895,26513,25059,23308,8737,24416,25149
25141,23870,24467,27289,23834,23255,25172,23893,22776,25073,23844,23832,23885,25156,24452,25929,24438,24463,25070,25145,25044,21630,23905,26468,24539,23861,22748,22854,24528,23894,24408,25199,25176,23856,19445,22197,24534,24429,25049,25949,28176,25131,26577,25053,26072,25926,22203,23857,24403,19902,25848
25142,25174,25224,25163,25185,24449,23835,25154,25136,24511,23840,25181,24402,25241,25146,24448,25030,24465,24491,25824,25153,25038,24464,24455,24401,24518,25140,25748,24488,23847,24450,23836,23874,21579,25143,24480,23903,23863,26513,25072,24416,24479,25149,24559,22189,23854,23904,25133,22191,25047,24427
25143,24464,23849,23847,25133,23856,25224,24491,24488,22190,25146,22211,23860,25038,21579,23838,25039,23904,24438,24465,24449,25049,25822,24455,22726,23895,22189,23835,23298,23874,23260,23321,23877,25242,24401,24416,24477,25785,25134,22191,25110,25075,24421,20372,24472,25034,24480,25163,22728,19845,25990
24394,31868,21605,23299,23893,24408,25259,20956,24411,26588,24412,18907,16526,22197,25903,23273,25848,20367,13631,21630,25958,26577,22203,28202,28083,16525,26640,26016,21623,12543,18891,24463,15119,29863,11608,25750,22841,14163,10761,28250,31830,19851,26672,26609,13080,24438,18862,25157,15595,19331,19862
25144,25739,24468,27360,26528,25822,31879,22208,25146,23905,20372,25129,21579,26517,25034,20414,22234,26505,24491,26611,20954,27383,24416,23332,28206,18861,22726,21601,27425,24435,25785,24488,23840,20395,18872,26530,25060,28937,25038,20376,25044,23849,28041,28212,26568,24432,19852,31818,26584,25075,21592
25145,22197,23255,25848,25049,25073,22767,25172,25128,26672,24463,24438,27439,23856,25759,28176,23272,23348,27328,20377,25883,23274,20993,23869,26537,28075,19337,17499,23858,18890,23299,12546,24408,24429,22755,25199,24424,4979,23838,25810,23890,24510,27292,19391,23894,20413,4093,27311,17021,24472,24412
25146,22208,24491,20954,24488,25785,25038,23849,22726,21579,25822,23860,25133,24464,18861,26530,20372,24449,25838,25224,24461,18872,22234,25075,21592,23847,26505,23835,24479,25143,26528,25110,24477,25060,29954,21601,24404,23260,20414,22190,19334,30816,30810,18889,24471,28937,23874,26517,24416,21602,22727
25147,26506,14683,15653,28955,15617,28046,33118,23327,27387,26587,1399,16111,25256,9993,19949,26458,31806,17611,22750,27354,15643,17518,28049,22362,24412,22865,23909,19935,13078,14731,28296,29856,33140,26042,27406,27419,26023,27457,30892,14179,25135,20988,12569,22205,25914,28154,25945,15104,18433,18428
25149,23903,24480,25224,24464,25163,25242,24449,22189,24465,24421,24488,22191,23847,23895,23874,25200,24491,25143,25824,25039,27338,25134,24455,25185,25146,25038,22190,25788,24450,23904,23838,25785,25748,25136,22734,25030,24430,25212,23856,26517,19845,23849,24415,25133,25035,21579,25164,24448,23835,24401
25150,23848,25130,24485,25080,25140,24543,25218,25085,25285,25213,25912,25202,24427,24470,24572,25203,25076,25769,24606,24619,25041,23928,26540,24476,23829,21615,25066,25813,23387,25161,24417,24402,24450,25243,24512,34045,26474,24428,23308,25889,28899,12048,24446,27333,30831,26632,24540,24571,24518,20952
25151,25153,26517,27360,24449,23840,22208,25129,25146,25785,28920,27425,26505,25038,24468,25163,25838,24488,26530,25144,25822,28206,23286,22234,27379,25160,29841,28937,17958,19845,26528,24491,26611,25185,21579,28860,23291,18861,26477,18472,25030,27331,24480,26584,23860,25739,24416,29837,22726,18876,23269
25152,26703,26508,24453,24437,25260,24462,21117,28123,22265,23894,26558,28992,25922,20402,23941,24463,24531,25180,26556,25183,25083,24560,26624,24605,27491,24460,23858,24554,26719,23310,25295,25763,25073,23256,24424,22750,23250,23819,24472,25128,17941,23252,27278,24408,31983,25800,25259,23838,23813,23274
25153,25154,23840,24449,25174,22234,26611,24468,25185,23280,23269,23863,26620,27244,25144,25151,24416,25146,27360,25163,18870,26530,25176,26505,20395,19852,25739,26592,25241,26538,24491,20414,28860,27283,21581,24455,25072,25785,24479,22726,22208,29853,21579,26714,23304,18861,23903,30816,17958,22251,32863
25154,23840,25153,25185,25174,24449,23863,25146,25072,26611,24448,23835,25181,25136,24490,25142,20395,24491,27360,22208,24479,25030,24455,21579,27283,26517,24511,25038,23304,22234,25844,25748,25241,27331,25144,25224,20419,24468,26513,25788,24488,23280,25051,26620,25163,24461,24416,22251,31841,26528,20414
25155,24536,23897,24521,25737,25233,23827,25104,24550,25218,23314,24507,24427,23829,24413,25216,25048,25090,24417,25285,24485,24519,24407,25208,23251,24509,24567,25163,25241,20492,24552,24546,25080,25190,23866,24511,23896,25174,25238,25761,25779,28228,29968,24518,25164,25036,24450,24571,25142,25181,25236
25156,27404,25131,24432,29856,23839,28281,25837,26609,25949,31921,24400,26646,23905,25259,23820,27335,25044,29863,23870,27312,26468,31134,28073,25160,29810,26803,25053,22854,30950,20362,28238,23270,29000,26579,31985,30895,27412,30002,28889,22225,30898,23951,26466,25075,24408,28117,28243,23834,29918,28194
25157,25759,25259,23299,24463,24412,25232,24394,24408,25073,23875,25172,26542,23255,26627,23893,27313,22197,25750,26640,26672,24570,28176,26072,25934,24452,19344,26016,26577,27404,24534,21591,21605,25903,25848,27330,19874,21633,24510,27328,13631,21623,25883,22203,23274,22213,28073,25168,26024,28083,27557
25158,24478,25235,25166,25256,25264,23283,21019,23351,23950,27231,20381,25770,26566,20370,22237,24547,23943,21017,23830,21746,16538,25174,25241,17008,19375,18910,20962,25236,26439,21104,25847,21016,20425,24493,18865,22345,27411,19373,17975,18868,19854,22226,19940,21618,17496,25237,24425,19867,26638,22215
23813,24393,24459,27496,24605,25800,25152,24437,24570,23885,24457,24440,25239,24531,26703,25260,24453,24452,26662,24542,25303,23894,22750,25088,19932,24412,24463,25115,25147,24406,25172,26624,25362,23843,26023,24510,25989,24403,27415,26719,23844,26508,26587,25883,24454,24462,23275,25301,23875,22744,27313
25159,25055,25192,24475,25090,24433,24509,23897,22777,25074,26487,25059,25173,27434,25184,25919,24550,25740,31770,24526,28914,24458,25217,27319,25793,31796,26552,25244,29897,24427,28924,26541,28869,24560,29780,25736,22278,25195,23829,29805,27316,28199,24474,27403,32802,23896,28894,29846,21659,25263,26065
25160,29882,26579,28206,24400,35313,23319,28048,26499,28109,25753,20398,23839,21652,31786,27258,25190,27337,28112,24468,19924,28879,18889,28102,19339,23932,19342,26489,20970,27471,31818,25089,32898,17037,28937,17979,23933,18869,25934,28979,21579,27372,18872,28073,28169,21057,26530,25364,20479,29034,25739
25161,25203,24485,22779,25072,25140,24571,24470,23900,22246,25150,25085,25213,24618,22233,24521,23836,23292,24543,25208,27426,26632,23308,22219,26613,23848,25979,24606,25136,25744,24562,24450,27450,19861,25798,26474,22758,31936,25285,25218,17597,36771,25912,22188,23940,23884,26628,25030,23983,22221,23863
25162,25801,24433,25192,25195,25074,20365,25173,23971,26487,27278,25919,27316,25055,27353,24466,24475,25184,21659,25974,25811,26567,25767,26541,26460,22806,24423,25200,7515,24492,24421,25274,25182,31914,25762,25032,26437,25736,24418,27452,18409,23949,25217,23892,25196,23868,25199,22262,24430,23855,23823
24395,25239,25214,24513,23255,23885,23830,24393,24403,24539,25050,25145,24452,23342,24412,25228,23254,23852,23818,23867,25199,25847,25232,17552,25137,25221,17075,25073,25176,8462,20500,23875,25883,24549,13662,22762,16081,23814,25102,21052,21626,25759,25158,25261,25245,26550,12573,17515,28164,4984,26672
